,name,phone,price_range,year_in_business,amenities,categories,city_name,city_code,zip_code,updated_at,open_status,website,order_online,rating,rating_count,rating,rating_count,rating
3648,Chomp Rockin_ Sushi & Teppan Grill,(714) 738-3511,2.0,20.0,"['Offers outdoor seating', 'Wheelchair accessible', 'Serves alcohol', 'Takes reservations']","['Restaurants', 'Sushi Bars', 'Seafood Restaurants']",Fullerton,CA,92832.0,2023-05-16 03:07:52.508527,OPEN NOW,http://www.chompfullerton.com,Order Online,3.5,20.0,4.0,81.0,
3649,Koba Tofu Grill,(714) 879-5500,2.0,16.0,['Wheelchair accessible'],"['Restaurants', 'Japanese Restaurants', 'Bar & Grills']",Fullerton,CA,92833.0,2023-05-16 03:07:52.528586,OPEN NOW,,Order Online,,16.0,,,7.48
3650,El Fortin Restaurant,(714) 773-4290,1.0,26.0,,"['Restaurants', 'Family Style Restaurants', 'Caterers']",Fullerton,CA,92831.0,2023-05-16 03:07:52.548375,OPEN NOW,,Order Online,,26.0,5.0,1.0,
3651,Cafe Rialto,(714) 525-5111,,14.0,"['Offers outdoor seating', 'Wheelchair accessible', 'Serves alcohol', 'Good for families']","['Restaurants', 'American Restaurants', 'Coffee Shops']",Fullerton,CA,92832.0,2023-05-16 03:07:52.568577,CLOSED NOW,http://www.rialtocafefullerton.com,,5.0,14.0,4.0,26.0,7.33
3652,Larry_s Pizza,(714) 871-3484,2.0,51.0,"['Offers outdoor seating', 'Wheelchair accessible', 'Has Wifi', 'Serves alcohol', 'Takes reservations']","['Restaurants', 'Pizza', 'Italian Restaurants']",Fullerton,CA,92832.0,2023-05-16 03:07:52.588812,OPEN NOW,,Order Online,,51.0,3.5,7.0,5.9
3653,Kimmies Coffee Cup,(714) 449-1580,2.0,22.0,"['Offers outdoor seating', 'Wheelchair accessible']","['Restaurants', 'Coffee Shops', 'American Restaurants']",Fullerton,CA,92833.0,2023-05-16 03:07:52.604774,CLOSED NOW,http://www.kimmiescoffeecup.com,Order Online,,22.0,4.0,49.0,8.17
3654,Big_s Fullerton,(714) 526-4950,2.0,14.0,"['Offers outdoor seating', 'Wheelchair accessible', 'Has Wifi', 'Serves alcohol']","['Restaurants', 'American Restaurants', 'Caterers']",Fullerton,CA,92831.0,2023-05-16 03:07:52.618075,OPEN NOW,http://www.bigsfullerton.com,,1.0,14.0,4.5,8.0,7.06
3655,Izakaya Takasei,(714) 577-0401,,,,"['Restaurants', 'Sushi Bars', 'Japanese Restaurants']",Fullerton,CA,92831.0,2023-05-16 03:07:52.630933,OPEN NOW,http://www.izakayahondaya.com,Order Online,,,4.5,24.0,7.07
3656,Big B_s Barbecue,(714) 528-7427,2.0,37.0,"['Offers outdoor seating', 'Wheelchair accessible', 'Serves alcohol']","['Restaurants', 'Barbecue Restaurants', 'Caterers']",Fullerton,CA,92831.0,2023-05-16 03:07:52.644091,OPEN NOW,https://www.bigbsbbq.com,Order Online,4.5,37.0,5.0,10.0,7.35
3657,El Sol Peruvian Restaurant,(310) 970-4272,,30.0,,"['Restaurants', 'Family Style Restaurants']",Lawndale,CA,90260.0,2023-05-16 03:07:56.063941,,,,,30.0,,,
3658,Rutabegorz,(714) 738-9339,2.0,54.0,"['Offers outdoor seating', 'Wheelchair accessible', 'Good for groups', 'Serves alcohol', 'Good for families']","['Restaurants', 'American Restaurants', 'Sandwich Shops']",Fullerton,CA,92832.0,2023-05-16 03:07:52.244306,OPEN NOW,http://www.rutabegorz.com,Order Online,4.5,54.0,4.5,226.0,8.65
3659,Sato Sushi,(714) 738-1925,2.0,22.0,"['Wheelchair accessible', 'Serves alcohol', 'Takes reservations']","['Restaurants', 'Sushi Bars', 'Japanese Restaurants']",Fullerton,CA,92833.0,2023-05-16 03:07:52.658019,OPEN NOW,,Order Online,5.0,22.0,5.0,2.0,7.89
3660,Mandarin Palace,(714) 680-4707,2.0,41.0,"['Wheelchair accessible', 'Takes reservations']","['Restaurants', 'Chinese Restaurants', 'Korean Restaurants']",Fullerton,CA,92833.0,2023-05-16 03:07:52.673432,OPEN NOW,http://www.themandarinpalace.com,Order Online,3.5,41.0,,,6.17
3661,Hot Wok Restaurant,(714) 525-3333,1.0,35.0,"['Wheelchair accessible', 'Serves alcohol']","['Restaurants', 'Chinese Restaurants', 'Caterers']",Fullerton,CA,92832.0,2023-05-16 03:07:52.690389,OPEN NOW,http://www.hotwokrestaurant.com,Order Online,3.5,35.0,,,
3662,Tranquil Tea Lounge,(714) 869-3577,2.0,25.0,['Wheelchair accessible'],"['Restaurants', 'Tea Rooms', 'Coffee & Tea']",Fullerton,CA,92832.0,2023-05-16 03:07:52.703948,OPEN NOW,,Order Online,5.0,25.0,,,
3663,Monkey Business,(714) 526-2933,1.0,20.0,"['Offers outdoor seating', 'Wheelchair accessible', 'Has Wifi']","['Restaurants', 'American Restaurants', 'Delicatessens']",Fullerton,CA,92832.0,2023-05-16 03:07:52.717807,CLOSED NOW,,Order Online,5.0,20.0,4.0,30.0,7.35
3664,Hoshi Sushi,(714) 871-8880,2.0,,,"['Restaurants', 'Sushi Bars', 'Japanese Restaurants']",Fullerton,CA,92833.0,2023-05-16 03:07:52.729998,OPEN NOW,https://www.hoshisushi.net,Order Online,5.0,,4.0,10.0,5.73
3665,Olivia_s Bistro-Fullerton,(714) 525-5888,1.0,13.0,"['Wheelchair accessible', 'Serves alcohol']","['Restaurants', 'American Restaurants']",Fullerton,CA,92831.0,2023-05-16 03:07:52.849541,OPEN NOW,,,4.0,13.0,,,
3666,Da Lae Korean Restaurant,(714) 223-2787,,11.0,,"['Restaurants', 'Korean Restaurants']",Fullerton,CA,92831.0,2023-05-16 03:07:52.861394,OPEN NOW,http://www.daraekorean.com,,4.0,11.0,,,
3667,China Village,(714) 525-3443,,,,"['Restaurants', 'Chinese Restaurants']",Fullerton,CA,92831.0,2023-05-16 03:07:52.883025,OPEN NOW,,Order Online,1.0,,,,
3668,Spice Social,(657) 378-9008,,,,"['Restaurants', 'American Restaurants']",Fullerton,CA,92832.0,2023-05-16 03:07:52.904546,CLOSED NOW,http://spicesocialus.com,Order Online,,,,,
3669,JP23 BBQ Sports Restaurant,(714) 888-5055,2.0,11.0,"['Offers outdoor seating', 'Wheelchair accessible', 'Has Wifi', 'Serves alcohol', 'Takes reservations']","['Restaurants', 'Barbecue Restaurants', 'Steak Houses']",Fullerton,CA,92832.0,2023-05-16 03:07:52.916107,OPEN NOW,http://www.jp23sports.com,Order Online,,11.0,3.0,23.0,5.49
3670,Crawfish Cave,(714) 879-2073,1.0,7.0,,"['Restaurants', 'Creole & Cajun Restaurants', 'Seafood Restaurants']",Fullerton,CA,92832.0,2023-05-16 03:07:52.927213,OPEN NOW,http://www.crawfish-cave.com,Order Online,,7.0,4.0,14.0,7.04
3671,Chomp Rockin_ Sushi,(714) 738-3511,,20.0,,"['Restaurants', 'Sushi Bars', 'Japanese Restaurants']",Fullerton,CA,92832.0,2023-05-16 03:07:52.938278,OPEN NOW,http://www.chompfullerton.com,,,20.0,,,7.43
3672,Black Bear Diner Fullerton,(714) 515-3481,2.0,,['Has Wifi'],"['Restaurants', 'American Restaurants', 'Breakfast, Brunch & Lunch Restaurants']",Fullerton,CA,92832.0,2023-05-16 03:07:52.950248,OPEN NOW,https://blackbeardiner.com,Order Online,,,4.0,34.0,7.41
3673,Coffee Up Roastery,(714) 519-3407,,,,"['Restaurants', 'American Restaurants', 'Delicatessens']",Fullerton,CA,92835.0,2023-05-16 03:07:52.972763,CLOSED NOW,,,,,,,
3674,The Good Fish,(714) 528-8287,2.0,,,"['Restaurants', 'Sushi Bars', 'Japanese Restaurants']",Fullerton,CA,92831.0,2023-05-16 03:07:52.984726,OPEN NOW,http://www.thegoodfishrest.com,,,,5.0,3.0,
3675,Joe_s,(714) 879-2600,2.0,,"['Offers outdoor seating', 'Wheelchair accessible', 'Serves alcohol']","['Restaurants', 'American Restaurants', 'Bar & Grills']",Fullerton,CA,92832.0,2023-05-16 03:07:52.996472,OPEN NOW,http://www.joesnolimits.com,,,,3.5,7.0,7.81
3676,Moon Wok,(714) 870-8700,1.0,,,"['Restaurants', 'Chinese Restaurants']",Fullerton,CA,92832.0,2023-05-16 03:07:53.008358,OPEN NOW,,,,,,,
3677,Seoulmate D T F,(714) 446-8680,2.0,,,"['Restaurants', 'Chinese Restaurants']",Fullerton,CA,92832.0,2023-05-16 03:07:53.020156,,,,,,,,
3678,Wreckless,(714) 519-3179,,,,"['Restaurants', 'American Restaurants', 'Seafood Restaurants']",Fullerton,CA,92832.0,2023-05-16 03:07:53.033108,OPEN NOW,,,,,,,7.07
3679,Cha2O,(714) 992-2422,1.0,,['Wheelchair accessible'],"['Restaurants', 'Asian Restaurants']",Fullerton,CA,92832.0,2023-05-16 03:07:53.044993,OPEN NOW,http://www.cha2o.com,Order Online,,,4.0,4.0,6.38
3680,Knowledge & Intelligence Program Proffessionals,(714) 879-7552,,,,"['Restaurants', 'Family Style Restaurants']",Fullerton,CA,92832.0,2023-05-16 03:07:53.056993,,,,,,,,
3681,Palapa Grill,(714) 879-7571,2.0,,"['Wheelchair accessible', 'Has Wifi', 'Serves alcohol']","['Restaurants', 'American Restaurants', 'Sandwich Shops']",Fullerton,CA,92832.0,2023-05-16 03:07:53.069383,OPEN NOW,http://palapafishbowl.com,,,,4.0,6.0,
3682,Hapa Cupcakes & Cakes,(714) 576-4272,1.0,11.0,,"['Restaurants', 'American Restaurants', 'Bakeries']",Fullerton,CA,92832.0,2023-05-16 03:07:53.082065,CLOSED NOW,http://www.hapacupcakes.com,,,11.0,4.5,12.0,6.97
3683,Burger Parlor,(714) 441-2003,2.0,11.0,"['Offers outdoor seating', 'Serves alcohol']","['Restaurants', 'Hamburgers & Hot Dogs', 'American Restaurants']",Fullerton,CA,92832.0,2023-05-16 03:07:53.094466,OPEN NOW,,,,11.0,4.5,83.0,
3684,Sakura Shaba Co,(714) 879-1510,2.0,,['Serves alcohol'],"['Restaurants', 'Chinese Restaurants', 'Japanese Restaurants']",Fullerton,CA,92832.0,2023-05-16 03:07:53.106996,OPEN NOW,,,,,,,
3685,R3Fresh Juice Bar & Superfood Cafe,(714) 733-8665,,,,"['Restaurants', 'American Restaurants', 'Take Out Restaurants']",Fullerton,CA,92832.0,2023-05-16 03:07:53.118739,OPEN NOW,http://www.ocgov.com,,,,,,
3686,Les Amis,(714) 526-2100,2.0,13.0,"['Offers outdoor seating', 'Wheelchair accessible', 'Has Wifi', 'Serves alcohol', 'Takes reservations']","['Restaurants', 'Middle Eastern Restaurants', 'Caterers']",Fullerton,CA,92832.0,2023-05-16 03:07:53.130763,OPEN NOW,http://www.lesamisrestaurant.com,Order Online,,13.0,4.5,30.0,
3687,2 Saucy Broads,(714) 525-3100,,,,"['Restaurants', 'Pizza', 'American Restaurants']",Fullerton,CA,92832.0,2023-05-16 03:07:53.142197,OPEN NOW,http://twosaucybroadspizza.com,,,,,,
3688,Grits Fullerton,(714) 449-0939,2.0,8.0,"['Offers outdoor seating', 'Wheelchair accessible', 'Has Wifi', 'Serves alcohol', 'Takes reservations']","['Restaurants', 'American Restaurants', 'Soul Food Restaurants']",Fullerton,CA,92832.0,2023-05-16 03:07:53.154023,CLOSED NOW,http://www.gritsfullerton.com,Order Online,,8.0,,,
3689,Victory Garden Chinese Restaurant,(714) 449-0939,,,,"['Restaurants', 'Chinese Restaurants', 'Take Out Restaurants']",Fullerton,CA,92832.0,2023-05-16 03:07:53.165379,,,,,,,,
3690,Kaori Japanese Restaurant,(714) 871-9395,,,,"['Restaurants', 'Japanese Restaurants']",Fullerton,CA,92832.0,2023-05-16 03:07:53.176929,,,,,,,,
3691,The Spot Vegetarian & Vegan Restaurant,(310) 376-2355,1.0,,,"['Restaurants', 'Vegetarian Restaurants', 'Take Out Restaurants']",Hermosa Beach,CA,90254.0,2023-05-16 03:07:53.952952,OPEN NOW,https://www.worldfamousspot.com,Order Online,5.0,,,,
3692,Vt Food,(424) 287-2839,,,,['Restaurants'],Wilmington,CA,90744.0,2023-05-16 03:07:58.274363,,,,,,,,
3693,The Rockefeller,(310) 372-8467,3.0,,"['Offers outdoor seating', 'Wheelchair accessible', 'Good for groups', 'Serves alcohol', 'Takes reservations']","['Restaurants', 'American Restaurants']",Hermosa Beach,CA,90254.0,2023-05-16 03:07:53.941757,OPEN NOW,http://www.eatrockefeller.com,,4.0,,4.0,99.0,7.1
3694,Watermans,(310) 372-4462,2.0,13.0,"['Offers outdoor seating', 'Wheelchair accessible', 'Serves alcohol', 'Takes reservations']","['Restaurants', 'American Restaurants', 'Bars']",Hermosa Beach,CA,90254.0,2023-05-16 03:07:53.963766,OPEN NOW,http://www.watermanshb.com,Order Online,5.0,13.0,4.0,118.0,6.86
3695,Ocean Diner,(310) 372-3739,2.0,37.0,['Wheelchair accessible'],"['Restaurants', 'American Restaurants', 'Breakfast, Brunch & Lunch Restaurants']",Hermosa Beach,CA,90254.0,2023-05-16 03:07:53.975327,OPEN NOW,http://www.oceandiner.com,Order Online,5.0,37.0,4.5,102.0,9.08
3696,Rosa_s Restaurant,(310) 374-2151,1.0,21.0,"['Wheelchair accessible', 'Good for groups', 'Serves alcohol']","['Restaurants', 'Mexican Restaurants', 'Family Style Restaurants']",Hermosa Beach,CA,90254.0,2023-05-16 03:07:53.988678,OPEN NOW,https://www.rosasmexicanrestaurant.com,Order Online,5.0,21.0,4.5,26.0,6.58
3697,Zane_s,(310) 374-7488,3.0,15.0,"['Wheelchair accessible', 'Serves alcohol', 'Takes reservations']","['Restaurants', 'American Restaurants', 'Pizza']",Hermosa Beach,CA,90254.0,2023-05-16 03:07:54.002528,OPEN NOW,http://www.zanesrestaurant.com,Order Online,,15.0,4.5,210.0,7.5
3698,Ocean Bar & Lounge,(310) 798-8227,2.0,11.0,"['Offers outdoor seating', 'Wheelchair accessible', 'Serves alcohol', 'Takes reservations']","['Restaurants', 'Seafood Restaurants', 'Caterers']",Hermosa Beach,CA,90254.0,2023-05-16 03:07:54.015696,CLOSED NOW,http://www.oceanbarhermosa.com,,,11.0,4.0,4.0,6.23
3699,Scotty_s On The Strand,(310) 318-7152,2.0,,['Serves alcohol'],"['Restaurants', 'American Restaurants', 'Banquet Halls & Reception Facilities']",Hermosa Beach,CA,90254.0,2023-05-16 03:07:54.050416,OPEN NOW,http://www.scottysonthestrand.com,Order Online,,,4.0,227.0,7.04
3700,Suzy_s Bar & Grill,(310) 379-6171,1.0,26.0,"['Offers outdoor seating', 'Wheelchair accessible', 'Good for groups', 'Serves alcohol']","['Restaurants', 'Mexican Restaurants', 'Barbecue Restaurants']",Hermosa Beach,CA,90254.0,2023-05-16 03:07:54.086633,OPEN NOW,http://suzysbargrill.menutoeat.com,,,26.0,3.5,6.0,6.4
3701,Bonzai Beach,(310) 374-3747,,17.0,"['Offers outdoor seating', 'Wheelchair accessible', 'Good for groups', 'Serves alcohol', 'Takes reservations']","['Restaurants', 'Asian Restaurants']",Hermosa Beach,CA,90254.0,2023-05-16 03:07:54.146647,OPEN NOW,,Order Online,,17.0,,,6.89
3702,Mickey_s Italian Delicatessen & Liquor Store,(310) 376-2330,1.0,70.0,"['Offers outdoor seating', 'Wheelchair accessible', 'Serves alcohol']","['Restaurants', 'Delicatessens', 'Pizza']",Hermosa Beach,CA,90254.0,2023-05-16 03:07:54.171474,OPEN NOW,http://mickeysdeli.com,,5.0,70.0,4.5,78.0,8.54
3703,American Junkie,(310) 376-4412,2.0,28.0,"['Offers outdoor seating', 'Wheelchair accessible', 'Has Wifi', 'Serves alcohol']","['Restaurants', 'American Restaurants', 'Sports Bars']",Hermosa Beach,CA,90254.0,2023-05-16 03:07:54.196794,OPEN NOW,http://americanjunkiehb.com,,5.0,28.0,4.0,110.0,6.57
3704,Chef Melba_s Bistro,(310) 376-2084,3.0,26.0,"['Wheelchair accessible', 'Good for groups', 'Serves alcohol', 'Takes reservations']","['Restaurants', 'American Restaurants', 'Take Out Restaurants']",Hermosa Beach,CA,90254.0,2023-05-16 03:07:54.223400,CLOSED NOW,http://www.chefmelbasbistro.com,Order Online,5.0,26.0,4.5,110.0,7.68
3705,Gugu Sushi Inc,(310) 374-6019,2.0,18.0,"['Wheelchair accessible', 'Serves alcohol']","['Restaurants', 'Sushi Bars', 'Japanese Restaurants']",Hermosa Beach,CA,90254.0,2023-05-16 03:07:54.250237,OPEN NOW,http://www.gugusushi.com,,5.0,18.0,,,7.61
3706,Martha_s 22nd Street Grill,(310) 376-7786,2.0,39.0,"['Offers outdoor seating', 'Wheelchair accessible', 'Serves alcohol']","['Restaurants', 'American Restaurants', 'Breakfast, Brunch & Lunch Restaurants']",Hermosa Beach,CA,90254.0,2023-05-16 03:07:54.276261,CLOSED NOW,,Order Online,3.0,39.0,4.5,302.0,8.77
3707,Tammies Corner House Cafe,(310) 372-4712,2.0,16.0,"['Offers outdoor seating', 'Wheelchair accessible', 'Has Wifi', 'Serves alcohol', 'Takes reservations']","['Restaurants', 'American Restaurants', 'Breakfast, Brunch & Lunch Restaurants']",Hermosa Beach,CA,90254.0,2023-05-16 03:07:54.302051,CLOSED NOW,http://www.tammiescornerhousecafe.com,,3.0,16.0,,,
3708,Radici,(310) 318-0778,,,,"['Restaurants', 'Italian Restaurants']",Hermosa Beach,CA,90254.0,2023-05-16 03:07:54.352846,,https://www.radicihermosabeach.com,,,,4.5,26.0,
3709,Thai Top Restaurant,(310) 379-4626,1.0,30.0,"['Wheelchair accessible', 'Good for groups', 'Serves alcohol', 'Takes reservations']","['Restaurants', 'Thai Restaurants', 'Asian Restaurants']",Hermosa Beach,CA,90254.0,2023-05-16 03:07:54.378094,OPEN NOW,http://thaitop-hermosa.com,,,30.0,4.0,24.0,
3710,Baran_s 2239,(424) 247-8468,2.0,,"['Wheelchair accessible', 'Serves alcohol', 'Takes reservations']","['Restaurants', 'American Restaurants']",Hermosa Beach,CA,90254.0,2023-05-16 03:07:54.403596,OPEN NOW,http://www.barans2239.com,Order Online,,,5.0,68.0,8.52
3711,The Bottle Inn Hermosa,(310) 376-9595,2.0,49.0,"['Offers outdoor seating', 'Wheelchair accessible', 'Good for groups', 'Serves alcohol', 'Takes reservations']","['Restaurants', 'Italian Restaurants', 'Take Out Restaurants']",Hermosa Beach,CA,90254.0,2023-05-16 03:07:54.429437,CLOSED NOW,,Order Online,,49.0,4.5,128.0,8.07
3712,Rok Sushi Kitchen,(310) 798-4765,2.0,13.0,"['Wheelchair accessible', 'Good for groups', 'Has Wifi', 'Serves alcohol', 'Takes reservations']","['Restaurants', 'Sushi Bars', 'Japanese Restaurants']",Hermosa Beach,CA,90254.0,2023-05-16 03:07:54.455004,OPEN NOW,http://www.roksushikitchen.com,Order Online,,13.0,4.0,107.0,6.82
3713,Ryla,(424) 247-9881,,,,"['Restaurants', 'Asian Restaurants', 'Take Out Restaurants']",Hermosa Beach,CA,90254.0,2023-05-16 03:07:54.479889,OPEN NOW,https://eatryla.com,,,,5.0,4.0,8.05
3714,Seafood Grotto,(310) 374-8685,,,,"['Restaurants', 'Seafood Restaurants']",Hermosa Beach,CA,90254.0,2023-05-16 03:07:54.504330,,,,,,,,
3715,Steak & Whiskey,(310) 318-5555,4.0,8.0,"['Serves alcohol', 'Takes reservations']","['Restaurants', 'Steak Houses', 'American Restaurants']",Hermosa Beach,CA,90254.0,2023-05-16 03:07:54.529849,OPEN NOW,http://www.steakandwhisky.com,Order Online,,8.0,4.0,68.0,6.97
3716,Dia de Campo,(310) 379-1829,2.0,,"['Wheelchair accessible', 'Serves alcohol', 'Takes reservations']","['Restaurants', 'Seafood Restaurants', 'Latin American Restaurants']",Hermosa Beach,CA,90254.0,2023-05-16 03:07:54.555149,OPEN NOW,http://www.diadecampohb.com,Order Online,,,4.0,78.0,
3717,The Standing Room,(310) 318-1272,2.0,,"['Offers outdoor seating', 'Wheelchair accessible', 'Serves alcohol']","['Restaurants', 'American Restaurants', 'Bars']",Hermosa Beach,CA,90254.0,2023-05-16 03:07:54.580184,CLOSED NOW,http://www.thestandingroomrestaurant.com,,,,4.5,19.0,
3718,Tower 12,(310) 379-6400,2.0,,,"['Restaurants', 'American Restaurants', 'Bars']",Hermosa Beach,CA,90254.0,2023-05-16 03:07:54.605344,OPEN NOW,http://tower12hb.com,,,,4.0,69.0,7.51
3719,Greenbelt Restaurant,(310) 798-6585,2.0,,"['Offers outdoor seating', 'Has Wifi', 'Serves alcohol']","['Restaurants', 'American Restaurants', 'Pizza']",Hermosa Beach,CA,90254.0,2023-05-16 03:07:54.631670,OPEN NOW,http://www.greenbelthermosa.com,Order Online,,,4.5,88.0,7.3
3720,Pacific Rim,(310) 355-0154,1.0,12.0,"['Wheelchair accessible', 'Good for groups']","['Restaurants', 'Thai Restaurants', 'Take Out Restaurants']",Lawndale,CA,90260.0,2023-05-16 03:07:56.053463,OPEN NOW,,Order Online,,12.0,4.0,13.0,6.94
3721,Mediterraneo,(310) 318-2666,2.0,17.0,"['Offers outdoor seating', 'Wheelchair accessible', 'Good for groups', 'Serves alcohol', 'Takes reservations']","['Restaurants', 'Mediterranean Restaurants', 'Italian Restaurants']",Hermosa Beach,CA,90254.0,2023-05-16 03:07:54.121167,OPEN NOW,,,,17.0,,,
3722,Palmilla Cocina Y Tequila,(310) 503-7722,4.0,,"['Offers outdoor seating', 'Wheelchair accessible', 'Has Wifi', 'Serves alcohol', 'Takes reservations']","['Restaurants', 'Latin American Restaurants', 'American Restaurants']",Hermosa Beach,CA,90254.0,2023-05-16 03:07:54.800834,OPEN NOW,,,,,4.5,190.0,8.33
3723,Lighthouse Cafe,(310) 376-9833,2.0,69.0,"['Offers outdoor seating', 'Wheelchair accessible', 'Good for groups', 'Serves alcohol']","['Restaurants', 'American Restaurants', 'Cocktail Lounges']",Hermosa Beach,CA,90254.0,2023-05-16 03:07:54.811241,OPEN NOW,http://www.thelighthousecafe.net,,,69.0,4.0,55.0,7.15
3724,Watersmanshb,(310) 372-4462,,,,"['Restaurants', 'American Restaurants', 'Hamburgers & Hot Dogs']",Hermosa Beach,CA,90254.0,2023-05-16 03:07:54.821895,OPEN NOW,https://www.watermanshermosabeach.com,,,,,,
3725,Playa Hermosa Fish Oyster Company,(424) 304-2782,,,,"['Restaurants', 'Seafood Restaurants', 'American Restaurants']",Hermosa Beach,CA,90254.0,2023-05-16 03:07:54.832513,OPEN NOW,http://www.playahermosaoyster.com,,,,4.5,40.0,7.77
3726,Vista,(310) 372-9797,,,,"['Restaurants', 'American Restaurants']",Hermosa Beach,CA,90254.0,2023-05-16 03:07:54.843746,OPEN NOW,https://vista-hb.com,,,,,,
3727,Mickey McColgans,(310) 372-9700,,10.0,"['Wheelchair accessible', 'Has Wifi', 'Serves alcohol']","['Restaurants', 'Barbecue Restaurants', 'Bars']",Hermosa Beach,CA,90254.0,2023-05-16 03:07:54.855403,OPEN NOW,http://www.mickeymccolgans.com,,,10.0,,,
3728,Sosta,(424) 391-5959,4.0,,,"['Restaurants', 'Italian Restaurants']",Hermosa Beach,CA,90254.0,2023-05-16 03:07:54.866108,CLOSED NOW,http://www.sostacucina.com,,,,3.5,9.0,
3729,Sharkeez,(805) 403-0214,,28.0,,"['Restaurants', 'Pizza', 'American Restaurants']",Hermosa Beach,CA,90254.0,2023-05-16 03:07:54.877288,OPEN NOW,http://sharkeez.net,,,28.0,,,
3730,Fusion Sushi,(310) 318-2781,2.0,17.0,"['Wheelchair accessible', 'Good for groups', 'Serves alcohol', 'Takes reservations']","['Restaurants', 'Sushi Bars', 'Japanese Restaurants']",Hermosa Beach,CA,90254.0,2023-05-16 03:07:54.889569,OPEN NOW,http://www.myfusionsushi.com,Order Online,,17.0,4.5,16.0,7.59
3731,Spot the Natural Food Restaurant,(310) 376-2355,,38.0,,"['Restaurants', 'Health Food Restaurants', 'Family Style Restaurants']",Hermosa Beach,CA,90254.0,2023-05-16 03:07:54.923375,OPEN NOW,http://www.worldfamousspot.com,,,38.0,4.0,45.0,7.36
3732,Grace Daily Grill,(310) 372-2419,,,,"['Restaurants', 'American Restaurants', 'Delicatessens']",Hermosa Beach,CA,90254.0,2023-05-16 03:07:54.998330,,,,,,,,
3733,Pacific Rim Cafe,(310) 372-3122,1.0,29.0,['Wheelchair accessible'],"['Restaurants', 'Korean Restaurants', 'Asian Restaurants']",Hermosa Beach,CA,90254.0,2023-05-16 03:07:55.035738,CLOSED NOW,https://www.pacificrim.cafe,Order Online,,29.0,4.5,11.0,7.5
3734,Big Mikes Restaurants,(424) 247-7240,,,,"['Restaurants', 'Family Style Restaurants']",Hermosa Beach,CA,90254.0,2023-05-16 03:07:55.071743,,,,,,,,
